1600,A,90429237375311,18.150444,-0.42886138,-2.2527943;
1600,A,90429287057501,10.34774,-1.2692262,0.69207394;
1600,A,90429336739691,8.616732,-0.68025255,-0.030974984;
1600,A,90429386421881,8.293514,0.09546879,-1.9247885;
1600,A,90429436104071,8.377312,0.43544543,-2.2647653;
1600,A,90429485786261,7.905654,-0.3067571,-2.2073042;
1600,A,90429535468451,6.991069,0.17687166,-1.941548;
1600,A,90429585150641,10.000581,-0.40491936,-2.3126493;
1600,A,90429634832831,12.2798605,-1.8581998,0.47899;
1600,A,90429684562381,15.634137,-1.6929998,0.7710826;
1600,A,90429734291931,15.86398,-2.3490112,0.14859015;
1600,A,90429784021481,11.633426,-1.8558056,0.8381202;
1600,A,90429833751031,13.412318,-0.77841485,0.80460143;
1600,A,90429883480581,11.973403,-3.4718916,1.1469723;
1600,A,90429933210131,14.061147,-2.535759,1.9226936;
1600,A,90429982939681,12.674904,-2.3921068,2.7415106;
1600,A,90430032669231,17.597382,-3.203741,1.8269255;
1600,A,90430082398781,15.7323,-2.3753474,-0.5313631;
1600,A,90430132128331,19.65879,1.7450738,-3.009362;
1600,A,90430181857881,19.146431,3.741838,-3.9670427;
1600,A,90430231587431,13.692439,-1.695394,-0.7516297;
1600,A,90430281316981,10.742783,-2.2316952,-0.28715456;
1600,A,90430331046531,10.498574,-0.57011926,-1.2448353;
1600,A,90430380776081,9.239224,-0.06015432,-2.4012346;
1600,A,90430430505631,9.088389,0.9023148,-1.9798552;
1600,A,90430480235181,6.7827735,1.345242,-1.4363713;
1600,A,90430529964731,6.38773,-2.992752E-4,-1.8769045;
1600,A,90430579694281,7.9463553,-2.8637645,-1.491438;
1600,A,90430629423831,12.34211,-5.317821,2.3153427;
1600,A,90430679153381,13.12262,-1.0202292,1.8891748;
1600,A,90430728912581,14.800955,1.117793,0.9458593;
1600,A,90430778671781,13.929465,-0.65391636,0.60109425;
1600,A,90430828430981,13.776237,-3.0888195,1.1757027;
1600,A,90430878190181,12.01171,-3.3976715,0.751929;
1600,A,90430927949381,11.221623,-2.4830863,0.9362825;
1600,A,90430977708581,12.39957,-2.1981764,0.39998132;
1600,A,90431027467781,16.649279,-2.918831,1.5779285;
1600,A,90431077226981,16.673222,-1.5780782,0.58672905;
1600,A,90431126986181,17.120935,1.7307086,-1.8314147;
1600,A,90431176745381,18.131289,3.148076,-3.2272344;
1600,A,90431226504581,13.328521,1.6181811,-2.2336404;
1600,A,90431276263781,9.866506,-2.8781297,0.16534956;
1600,A,90431326022981,8.283937,-0.7257424,-0.4523545;
1600,A,90431375782181,7.553706,-0.3474585,-1.4339771;
1600,A,90431425541381,8.396465,1.2207435,-2.025345;
1600,A,90431475300581,7.920019,0.73232645,-2.1163247;
1600,A,90431525059781,6.4427967,-0.117615156,-1.6662147;
1600,A,90431574818981,10.529699,-2.1287446,-1.5632641;
1600,A,90431624578181,14.018051,-2.2819736,0.01690905;
